K,I,Regret,ProcessTime,SpaceUsage
700,1,69501.20766041601,13089940726886.0,1821411200.0
720,1,71480.49962220142,13696760232451.0,1836979200.0
740,1,73459.4539659773,13943840159309.0,1852547200.0
760,1,75452.50821411067,14709756697313.0,1868115200.0
780,1,77437.50341351859,14651160634593.0,1868115200.0
