K,I,Regret,ProcessTime,SpaceUsage
200,1,19855.59249189666,4041743616190.0,1447779200.0
220,1,21844.2521533074,4326223544695.0,1463347200.0
240,1,23826.679174567682,4680962691141.0,1478915200.0
260,1,25812.664878781845,5472800736983.0,1510051200.0
280,1,27796.176244957027,5929439205444.0,1525619200.0
