K,I,Regret,ProcessTime,SpaceUsage
2000,1,198548.2310998725,36554422195071.0,2397427200.0
2020,1,200534.44091047812,36448732553226.0,2397427200.0
2040,1,202523.00900555687,37480456536313.0,2412995200.0
2060,1,204508.8046114818,37309621460908.0,2412995200.0
2080,1,206511.14028962288,38266052572678.0,2428563200.0
