K,I,Regret,ProcessTime,SpaceUsage
300,1,29782.697499561487,6295723331479.0,1541187200.0
320,1,31767.79573809036,6773096009783.0,1556755200.0
340,1,33753.009691089916,7054562529108.0,1572323200.0
360,1,35740.82047280897,7493114235759.0,1587891200.0
380,1,37726.72802128775,7873930945352.0,1603459200.0
