K,I,Regret,ProcessTime,SpaceUsage
1800,1,178692.68245125862,25872280532810.0,492065600.0
1820,1,180668.87237374258,26326750152018.0,495344000.0
1840,1,182638.5806086816,26624481303890.0,495344000.0
1860,1,184652.30652559298,27068580560602.0,498622400.0
1880,1,186626.03788170742,27342936906898.0,498622400.0
