K,I,Regret,ProcessTime,SpaceUsage
200,1,19856.925164304514,2283124807131.0,308475200.0
220,1,21835.927584252022,2522862267471.0,311753600.0
240,1,23823.344669035247,2732999789012.0,315032000.0
260,1,25807.762077647327,2937726335770.0,321588800.0
280,1,27792.609047500202,3181101040046.0,324867200.0
