K,I,Regret,ProcessTime,SpaceUsage
2000,1,198531.44390085322,29584354046356.0,508457600.0
2020,1,200506.12647148958,29866413019526.0,508457600.0
2040,1,202498.6749057377,30288752743166.0,511736000.0
2060,1,204501.48357114632,30569490414476.0,511736000.0
2080,1,206486.50901353845,30974494756889.0,515014400.0
