K,I,Regret,ProcessTime,SpaceUsage
100,1,9926.247827495392,1105690570785.0,282248000.0
120,1,11909.176860199042,1330913567196.0,285526400.0
140,1,13890.472249360297,1505656639656.0,292083200.0
160,1,15886.393598132523,1838436882125.0,298640000.0
180,1,17873.26922066614,2020809515655.0,301918400.0
