K,I,Regret,ProcessTime,SpaceUsage
1600,1,158835.70129513773,22625111435169.0,478952000.0
1620,1,160820.03217379743,22890632915870.0,478952000.0
1640,1,162789.07229676517,23136695844669.0,478952000.0
1660,1,164812.96866089065,23539615807029.0,482230400.0
1680,1,166776.64683968324,23793456584036.0,482230400.0
